tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
968,G1PD110071,,Rumtek,rum theg,རུམ་ཐེག།,,"Rumtek Monastery; Dharmachakra Centre; longde si; rongding si, rum stegs dgon pa; karma thub bstan chos 'khor gling; rum stegs karma thub bstan chos 'khor gling; rum btegs dgon pa; rum stegs dgon pa, 荣定寺; 隆德寺 ",Marpa Kagyu,Monastery,,,,,,27.288684,88.561993,"<p>
	Rumtek, a Kagyu monastery near Gangtok in Sikkim, was founded in the sixteenth century by the <a href=""/biographies/view/Ninth-Karmapa,-Wangchuk-Dorje./TBRC_P889"">Ninth Karmapa, Wangchuk Dorje.</a>&nbsp;It is the largest monastery in Sikkim and the seat of the Kagyu tradition in Sikkim. It was significantly rebuilt with patronage of the Sikkimese royal family by the <a href=""/biographies/view/Sixteenth-Karmapa,-Rangjung-Rigpai-Dorje/TBRC_P865"">Sixteenth Karmapa, Rangjung Rigpai Dorje</a>, who in 1959 left <a href=""/geographies/view/Tsurpu/TBRC_G33"">Tsurpu</a> in central Tibet and fled to Sikkim with his brother, the <a href=""/biographies/view/Sixth-Dzogchen-Ponlob,-Jikdrel-Tsewang-Dorje/TBRC_p3ag42"">Sixth Dzogchen Ponlob, Jikdrel Tsewang Dorje</a> and other followers. Rumtek is the tradition&#39;s primary seat in exile.The Sixteenth Karmapa&#39;s relics are installed at Rumtek.&nbsp;</p>
",
970,G4165,,Rudam Yangwen Sengdruk Puk,ru dam yang dben seng phrug phug,རུ་དམ་ཡང་དབེན་སེང་ཕྲུག་ཕུག།,, ,Nyingma,Hermitage,,,,,,,,"<p>
	Rudam Yangwen Sengdruk Puk, a hermitage in caves above <a href=""/geographies/view/Dzogchen-Monastery/TBRC_G16"">Dzogchen Monastery</a>, was in existence by at least the nineteenth century when <a href=""/biographies/view/Sengdruk-Pema-Tashi/TBRC_P2914"">Sengdruk Pema Tashi</a> meditated there.&nbsp;</p>
",
971,G1TD4,,Gampo Zanglung,sgam po zangs lung,སྒམ་པོ་ཟངས་ལུང།,, ,Marpa Kagyu,Hermitage,,,,,,,,"<p>
	Gampo Zanglung is a retreat place in Dakpo. It was here that <a href=""/biographies/view/Gomchung-Sherab-Jangchub/TBRC_P1841"">Gomchung Sherab Jangchub</a> fell off a rock and died in the twelfth century.&nbsp;</p>
",
972,G1TD5,,Tsur Lhalung,mtshur lha lung,མཚུར་ལྷ་ལུང།,, ,Marpa Kagyu,Monastery,,,,12th,,,,"<p>
	Tsur Lhalung was a Marpa Kagyu monastery founded in the twelfth century in Tolung in central Tibet by <a href=""/biographies/view/Gompo-Tsultrim-Nyingpo/TBRC_P1845"">Gompo Tsultrim Nyingpo</a>, the nephew of <a href=""/biographies/view/Gampopa/TBRC_P1844"">Gampopa</a>.&nbsp;</p>
",
974,G37,,Tsādra Rinchen Drak,tsA 'dra rin chen brag,ཙཱ་འདྲ་རིན་ཆེན་བྲག།,, ,Marpa Kagyu,Hermitage,1867,,,,,31.658689,98.800306,"<p>
	Tsādra Rinchen Drak was the personal hermitage and retreat center of <a href=""/biographies/view/Jamgon-Kongtrul/TBRC_p264"">Jamgon Kongtrul</a>, located above <a href=""/geographies/view/Pelpung-Monastery/TBRC_G36"">Pelpung Monastery</a> in Kham. Kongtrul began to practice on the site in 1843, and formally opened it in 1857 with the assistence of <a href=""/biographies/view/Chokgyur-Lingpa/TBRC_P564"">Chokgyur Lingpa</a> and <a href=""/biographies/view/Jamyang-Khyentse-Wangpo/TBRC_p258"">Jamyang Khyentse Wangpo</a>. The first three-year retreat began there in 1861.</p>
",
976,G4935,,Dzamtang Gepel Hermitage,dge 'phel ri khrod,དགེ་འཕེལ་རི་ཁྲོད།,,Gepel Ritro ,Jonang,Hermitage,,,,19th,,,,"<p>
	Gepel Hermitage, near Dzamtang, Amdo, was developed by <a href=""/biographies/view/Bamda-Gelek/TBRC_P4799"">Bamda Gelek</a> in the nineteenth century.</p>
",
977,G1AG47,,Yutok Monastery,g.yu thog dgon,གཡུ་ཐོག་དགོན།,, ,Karma Kagyu,Monastery,,,,,,,,"<p>
	Yutok Monastery is a small Karma Kagyu institution in Dzamtang, Amdo, that was founded by <a href=""/biographies/view/Situ-Paṇchen-Chokyi-Jungne/TBRC_p956"">Situ Paṇchen Chokyi Jungne</a>.</p>
",
979,G2DB94319,G162,Bora,bo ra,འབོ་ར།,,"bo la si, bo ra'i dgon pa, 博拉寺, ",Geluk,Monastery,1757,,,,,34.82834,102.84132,"<p>
	Bora, a Geluk monastery located in Amdo, is a branch of nearby <a href=""/geographies/view/Labrang-Monastery/TBRC_G162"">Labrang Monastery</a>. It was founded in 1757.&nbsp;</p>
",
981,,,Tsongkhapa Lhakhang,tsong kha pa lha khang,ཙོང་ཁ་པ་ལྷ་ཁང།,, ,Geluk,Monastery,,,,,,27.8634,99.70396,"<p>
	The Tsongkhapa Lhakhang is a rebuilt chapel located within the <a href=""/geographies/view/Gyeltang/TBRC_G1519"">Gyeltang</a> monastic complex. It contains a large statue of <a href=""/biographies/view/Tsongkhapa/TBRC_P64"">Tsongkhapa</a>, as well as paintings of the monastery&#39;s protector deities.&nbsp;</p>
",
982,G1884,,Tege,the ge,ཐེ་གེ།,,"tege dargye ling; tege sangngak dargye ling; tiegai si, the ge gsang sngags dar rgyas gling , ",Nyingma,Monastery,1984,,,,,36.003092,100.221358,"<p>
	Tege Monastery was named after the nearby village of Tege, close to Chabcha in Hainan prefecture. The Nyingma monastery was founded in 1984.&nbsp;</p>
",
983,G1KR1910,,Pari Drigung,bri gung,འབྲི་གུང།,,"Pari Drigung; Drigung Ganden Lekshe Ling, dpa' ris 'bri gung; bri gung dgon dga' ldan legs bshad gling , ",Geluk,Monastery,1619,,,,,37.191944,103.384214,"<p>
	Pari Drigung is a Geluk monastery that was founded in 1619 in Pari Dzong in Gansu province.&nbsp;</p>
",
984,,,Tashi Chopel Dratsang,bkra shis chos 'phel grwa tshang,བཀྲ་ཤིས་ཆོས་འཕེལ་གྲྭ་ཚང་།,,Dashchoinpel; Tashi Chopel Dratsang; Ulzii khutgiin nomiig arwijuulagch ,Geluk,"Monastery, Monastic College",1756,,,,,47.922404,106.895889,"<p>
	Dashchoimbel Datsan was established by the <a href=""/biographies/view/Second-Jebtsundampa-Khutuktu/TBRC_P4614"">Second Jebtsundampa Khutuktu</a> and the Manzhir Khutagt in 1756 as the first philosophical college of Mongolia. During the time of the Fifth Jetsundampa, it was named and moved from Dolonnuur&nbsp;(Duolon, Inner Mongolia) to its present location in the capital of Khalkha Mongolia.&nbsp;As part of the <a href=""/geographies/view/Ikh-Khuree/TBRC_G2KR132"">Ikh Khuree</a> monastic city, the college followed a Gelukpa curriculum based on the writings of <a href=""/biographies/view/Jamyang-Zhepa/TBRC_P423"">Jamyang Zhepa</a>. Although destroyed in 1938 during the purges, the college was rebuilt on the original site in 1994 and continues to be an active site of Buddhist study.&nbsp;</p>
",
985,G4022,,Jakhyung Rito Pendeling,bya khyung ri stod phan bde gling,བྱ་ཁྱུང་རི་སྟོད་ཕན་བདེ་གླིང།,,"Ba Rito Gon; rideng si, ba' ri stod dgon; ri stod dgon, 日登寺 ",Geluk,Monastery,,,,,,30.00458,99.10629,"<p>
	Ba Rito Gon, known also as Jakhyung Rito Pendeling, is a Geluk temple in the seat of Batang county. It contains numerous original images and a chapel dedicated to the Fourth Panchen Lama. Recently it was home to three monks and the Batang County Buddhist Association.</p>
",
986,,,Nyangto Sertreng Monastery,myang stod ser phreng dgon,མྱང་སྟོད་སེར་ཕྲེང་དགོན།,, ,Marpa Kagyu,Monastery,,,,,,,,"<p>
	Sertreng Monastery in Nyangto was a Kagyu monastery. It was in existence by the early thirteenth century, as <a href=""/biographies/view/Zang-Samlingpa/TBRC_P4206"">Zang Samlingpa</a> spent time there practicing Mahāmudrā.</p>
",
987,G4293,,Kyoda Monastery,skyo mda' dgon,སྐྱོ་མདའ་དགོན།,, ,Sakya,Monastery,,,,,,,,"<p>
	Kyoda Monastery is a Sakya institution in Chamdo associated with <a href=""/geographies/view/Chamdo-Jampa-Ling/TBRC_G180"">Chamdo Jampa Ling</a>.</p>
",
988,G1KR10,,Serwo,ser bo,སེར་བོ།,,"Xiao bao si, 肖包寺 ",Geluk,Monastery,1786,,,,,32.522571,103.603065,"<p>
	Serwo is a Geluk monastery in Amdo that was founded in 1786.</p>
",
989,G3828,,Dzongsho,rdzong shod,རྫོང་ཤོད།,,"Dzongsho Deshek Dupai Podrang, rdzong shod bde gshegs 'dus pa'i pho brang , ",Shangpa Kagyu,Hermitage,1867,,,,,31.46547,99.16122,"<p>
	Dzongsho, located in Pelyul county, Kham, was the second of <a href=""/biographies/view/Jamgon-Kongtrul/TBRC_p264"">Jamgon Kongtrul</a>&#39;s hermitages, after <a href=""/geographies/view/Tsadra-Rinchen-Drak/TBRC_G37"">Tsadra Rinchen Drak</a>. He opened the site in 1857 and formally consecrated it in 1867, with <a href=""/biographies/view/Jamyang-Khyentse-Wangpo/TBRC_P258"">Jamyang Khyentse Wangpo</a> and <a href=""/biographies/view/Chokgyur-Lingpa/TBRC_P564"">Chokgyur Lingpa</a>. It one of the 25 power places of Kham and Amdo containing numerous caves as well as a pilgrimage circuit. It is a Shangpa Kagyu institution.</p>
",
991,,,Tsongkhapa Hall,,,, ,Geluk,Monastery,,,,,,28.93323,99.80075,"<p>
	The Tsongkhapa Hall within <a href=""/geographies/view/Chatreng-Sampel-Ling/TBRC_G3998"">Chatreng Sampel Ling</a> contains an impressive statue of Tsongkhapa.&nbsp;</p>
",
992,G1AG58,,Wenne Gurulung,dben gnas gu ru lung,དབེན་གནས་གུ་རུ་ལུང།,, ,Taklung Kagyu,Hermitage,,,,,,,,"<p>
	Wenne Gurulung was a hermitage associated with <a href=""/geographies/view/Riwoche-Monastery/TBRC_g70"">Riwoche Monastery</a> in Kham. It was in existence by the early twentieth century, when <a href=""/biographies/view/Gara-Lama-Sonam-Rabten/TBRC_P2CZ8003"">Gara Lama Sonam Rabten</a> spent time there.</p>
",
994,G1AG60,,Khacho Deden,mkha' spyod bde ldan,མཁའ་སྤྱོད་བདེ་ལྡན།,, ,"Jonang, Sakya",Hermitage,,,,,,,,"<p>
	Khacho Deden was a hermitage associated with <a href=""/geographies/view/Jonang-Monastery/TBRC_G201"">Jonang Monastery</a>, located about 2 hours walk from the famous Kumbum. <a href=""/biographies/view/Tukje-Tsondru/TBRC_P858"">Tukje Tsondru</a> practiced there and wrote several of his Kālacakra manuals. Dolpopa is said to have realized his zhentong views while at the Khacho Deden hermitage.</p>
",
995,G1AG61,,Kyipuk Deden,skyid phug bde ldan,སྐྱིད་ཕུག་བདེ་ལྡན།,, ,Jonang,Hermitage,,,,,,,,"<p>
	Kyipuk Deden was a hermitage in central Tibet. <a href=""http://treasuryoflives.org/biographies/view/Tukje-Tsondru/TBRC_P858"">Tukje Tsondru</a> practiced there before participating in the establishment of associated with <a href=""http://treasuryoflives.org/geographies/view/Jonang-Monastery/TBRC_G201"">Jonang Monastery</a>.</p>
",
996,G212,,Bardrok Dorje Ling,bar 'brog rdo rje gling,བར་འབྲོག་རྡོ་རྗེ་གླིང།,班庆寺, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Bardrok Dorje Ling was a Drukpa Kagyu monastery in southern Tibet.</p>
",
997,G511,,Bamo Choding,sba mo chos sdings,སྦ་མོ་ཆོས་སྡིངས།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Bamo Choding was a Drukpa Kagyu monastery in southern Tibet.</p>
",
999,G3263,,Mokpa Lhatse,mog pa lha rtse,མོག་པ་ལྷ་རྩེ།,, ,Marpa Kagyu,Monastery,,,,,,,,"<p>
	Mokpa Lhatse was a Kagyu monastery in southern Tibet. <a href=""/biographies/view/Pema-Karpo/TBRC_P825"">Pema Karpo</a> wrote some of his works there.</p>
",
1000,G2840,,Zurlung Pelchen Lhakhang,zur lung dpal chen lha khang,ཟུར་ལུང་དཔལ་ཆེན་ལྷ་ཁང་།,, ,Nyingma,Monastery,,,,11th,,29.16667,89.6,"<p>
	Zurlung Pelchen Lhakhang, located in the Gyantse region, was established by <a href=""/biographies/view/Zurchung-Sherab-/TBRC_P2890"">Zurchung Sherab </a>Drakpa in the eleventh century.</p>
",
1001,G1AG62,,Nekhar Monastery,gnas mkhar dgon,གནས་མཁར་དགོན།,, ,Marpa Kagyu,Monastery,,,,,,,,"<p>
	Nekhar Monastery was a small Kagyu institution in central Tibet. <a href=""/biographies/view/Dakpo-Duldzin/TBRC_P1850"">Dakpo Duldzin</a> received ordination there from <a href=""/biographies/view/Gomchung-Sherab-Jangchub/TBRC_p1841"">Gomchung Sherab Jangchub</a>.</p>
",
1002,G1KR2692,,Raknyak,rag nyag dgon,རག་ཉག་དགོན།,热尼牙寺,"rangniang si; reniya si, rag nyag dgon phun tshogs theg chen gling; rwa nyag phun tshogs theg chen gling, 让娘寺; 热尼牙寺 ","Geluk, Marpa Kagyu",Monastery,1295,,,,,33.15463,96.92091,"<p>
	Raknyak, a Geluk monastery in Yushu, was intitally founded as a Kagyu institution in 1295 and later converted to Geluk. It is the seat of the Raknyak incarnation line.</p>
",
1004,G3705,,Rigdzin Rapel Ling,rig 'dzin rab 'phel gling,རིག་འཛིན་རབ་འཕེལ་གླིང།,, ,Nyingma,Monastery,1727,,,,,,,"<p>
	Rigdzin Rapel Ling is a Nyingma monastery in Rebkong that was founded in 1727. It is associated with the Alak Gyelpo incarnation line.&nbsp;</p>
",
1005,G169,,Jakrong,jag rong,ཇག་རོང།,, ,Geluk,"Monastery, Temple",,,,,,,,"<p>
	Jakrong monastery, located in Amdo, was in existence from at least the eighteenth century when the <a href=""/biographies/view/Sixth-Dalai-Lama/TBRC_P352"">Sixth Dalai Lama</a> is rumored to have settled after leaving central Tibet. This alternate history maintains that Tsangyang Gyatso did not die soon after arriving in Amdo in 1706, purportedly enroute to visit the Emperor.&nbsp;</p>
",
1009,G4347,,Khyungritang,khyung ri thang dgon pa,ཁྱུང་རི་ཐང་དགོན་པ།,,"Khyungritang Gonpa; Khyungritang Monastery; Lusho Khyungritang Gonpa, klu shod khyung ri thang dgon pa , ",Geluk,Monastery,1944,,,,,,,"<p>
	Khyungritang Monastery, a Geluk monastery in Amdo, was founded in 1944 by&nbsp;<a href=""/biographies/view/Kelzang-Jinpa-Gyatso/TBRC_P8972"">Kelzang Jinpa Gyatso</a>.&nbsp;</p>
",
1010,G1634,,Tsopu,mtsho phu dgon,མཚོ་ཕུ་དགོན།,,"Tsophu Monastery; Tsopu Gon; Tram Tsopu; cuopu si, tram mtsho phu; mtsho zur dgon; nyag rong mtsho phu dgon, 措普寺 ",Nyingma,Monastery,,,,,,30.85,99.85,"<p>
	Tsopu is a monastery and hermitage affiliated with <a href=""/geographies/view/Katok/TBRC_G17"">Katok</a>. It was in existence by at least the eighteenth century when the First Tsopu Drubchen, <a href=""/biographies/view/Choying-Rangdrol/TBRC_P6010"">Choying Rangdrol</a>, devoted his life to meditation here, his title being derived from the place name.&nbsp;</p>
",
1012,G1AG63,,Nyamyo Jashong Monastery,mnyam yod bya gshong,མཉམ་ཡོད་བྱ་གཤོང།,, ,Sakya,Monastery,,,,,,,,"<p>
	Nyamyo Jashong Monastery was a Sakya monastery in Tsang. <a href=""/biographies/view/Labsum-Gyeltsen/TBRC_P1090"">Labsum Gyeltsen</a> was ordained there in 1570.</p>
",
1013,G3639,G162,Garje,sga rje bde chen dgon,སྒ་རྗེ་བདེ་ཆེན་དགོན།,,"deqing si, 德青寺, ",Nyingma,Monastery,1725,,,,,30.77707,99.03711,"<p>
	Garje is a Nyingma monastery in Kham. It is a branch of <a href=""/geographies/view/Katok-Monastery/TBRC_g17"">Katok Monastery</a>.&nbsp;</p>
",
1014,,,Katok Drakdong Ritro,kaH thog brag gdong ri khrod,ཀཿ་ཐོག་བྲག་གདོང་རི་ཁྲོད།,, ,Nyingma,"Hermitage, Monastery",,,,,,,,"<p>
	Katok Drakdong Ritro, a hermitage affliated with <a href=""/geographies/view/Katok-Monastery/TBRC_G17"">Katok Monastery</a>, was in existence by at least the 19th century when <a href=""/biographies/view/Tubten-Gyeltsen-Ozer/TBRC_P6048"">Tubten Gyeltsen Ozer</a> settled there.&nbsp;</p>
",
1015,,,Gyelrong Ritro,rgyal rong ri khrod,རྒྱལ་རོང་རི་ཁྲོད།,, ,Nyingma,Hermitage,,,,,,,,"<p>
	Gyelrong Ritro, a hermitage presumably in Gyelrong, was in existence by at least the eighteenth century when&nbsp;<a href=""/biographies/view/The-Second-Chakri-Nyidrak,-Pema-Tekchok-Tenpai-Gyeltsen/TBRC_P692"">The Second Chakri Nyidrak, Pema Tekchok Tenpai Gyeltsen</a>, visited during his tour of Kham.</p>
",
1016,G3747,,Litang Nyingma Dratsang,li thang rnying ma grwa tshang,ལི་ཐང་རྙིང་མ་གྲྭ་ཚང་།,,"ningma zhacang; ningma zhachong si; ningma si, le thang rnying ma grwa tshang, 宁玛扎仓; 宁玛扎冲寺; 宁玛寺 ",Nyingma,Monastic College,,,,,,29.9992,100.26683,"<p>
	Litang Nyingma Dratsang, a Nyingma college located in Litang, Kham, was either established or renovated by the Third Nyingon Choktul, <a href=""/biographies/view/Zhenpen-Dorje/TBRC_P6029"">Zhenpen Dorje</a> in the nineteenth century. A college within <a href=""/geographies/view/Litang-Monastery/TBRC_G400"">Litang Monastery</a>,&nbsp;a Geluk institution, Nyingma Dratsang at one time housed about hundred monks engaged in the study of the Nyingma tradition. The current status of this college is unknown.</p>
",
1017,G1KR1012,,Drugu Gon,gru gu dgon,གྲུ་གུ་དགོན།,,"zhugu si, tho gru gu dgon, 珠古寺 ",Drukpa Kagyu,Monastery,,,,,,31.28333,97.51667,"<p>
	Drugu is a Drukpa Kagyu monastery located in Kham, near Chamdo. It is near a noted treasure site of the same name.&nbsp;<a href=""/biographies/view/Śākya-Śrī/TBRC_P620"">Śākya Śrī</a>, the Nyingma teacher who attracted a large following, due in part to his purported yogic powers, worked as a cook at Drugu in his youth. There is another <a href=""/geographies/view/Drugu/TBRC_G1KR983"">Drugu</a> monastery in the area that is a Geluk institution.</p>
",
1018,G1AG64,,Langling Monastery,glang gling dgon,གླང་གླིང་དགོན།,, ,Geluk,Monastery,,,,,,,,"<p>
	Langling Monastery, in Naksho, Kham, was established in the fifteenth century by <a href=""/biographies/view/Zhangzhung-Chowang-Drakpa/TBRC_p4341"">Zhangzhung Chowang Drakpa</a>, a disciple of <a href=""/biographies/view/Tsongkhapa/TBRC_p64"">Tsongkhapa</a>.</p>
",
1019,G1AG65,,Wikcho Dzong,wig chos dzong,ཝིག་ཆོས་ཛོང་།,, ,Geluk,Monastery,,,,15th,,,,"<p>
	Wikcho Dzong was established in southern Kham in the fifteenth century by <a href=""/biographies/view/Zhangzhung-Chowang-Dorje/TBRC_p4341"">Zhangzhung Chowang Dorje</a>, a disciple of <a href=""/biographies/view/Tsongkhapa/TBRC_p64"">Tsongkhapa</a>.</p>
",
1020,G2482,,Tashi Choling Hermitage,bkra shis chos gling ri khrod,བཀྲ་ཤིས་ཆོས་གླིང་རི་ཁྲོད།,, ,Geluk,Monastery,,,,,,,,"<p>
	Tashi Choling is one of the many hermitages above <a href=""/geographies/view/Sera-Monastery/TBRC_G154"">Sera Monastery</a> outside of Lhasa, although formally, while associated with <a href=""/geographies/view/Sera-Me-College/TBRC_G237"">Sera Me College</a> and the <a href=""/geographies/view/Tantric-College/TBRC_g248"">Tantric College</a> at Sera, it is officially independent. It was devoped by Lazang Khan in the early eighteenth century as the winter residence for his tantric monks, and, more recently, was controlled by the <a href=""/biographies/view/Second-Pabongkha,-Dechen-Nyingpo/TBRC_p230"">Second Pabongkha, Dechen Nyingpo</a>.&nbsp;</p>
",
